max_power,power_mileage_ratio,engine,engine_mileage_ratio,power_engine_ratio,seats,km_per_year,km_driven,vehicle_age,mileage,selling_price
98.96,4.302608695652173,1498.0,65.1304347826087,0.0660614152202937,5,2500.0,7500,3.0,23.0,890000
138.1,9.864285714285714,2159.5,154.25,0.0639499884232461,7,9445.4,47227,5.0,14.0,775000
67.04,2.1741527485000813,998.0,32.36581806388844,0.0671743486973947,5,17333.333333333332,52000,3.0,30.835,435000
68.05,3.4025,1399.0,69.95,0.0486418870621872,5,8222.222222222223,74000,9.0,20.0,185000
62.1,3.8909774436090223,2159.5,135.30701754385964,0.0287566566334799,7,4700.0,47000,10.0,15.96,440000
81.83,4.399462365591398,1197.0,64.35483870967741,0.0683625730994152,5,8333.333333333334,50000,6.0,18.6,450000
83.1,3.883177570093458,1197.0,55.93457943925234,0.0694235588972431,5,25000.0,100000,4.0,21.4,600000
67.04,2.9021645021645024,998.0,43.2034632034632,0.0671743486973947,5,5000.0,35000,7.0,23.1,320000
88.73,4.187352524775838,1396.0,65.88013213780084,0.0635601719197707,5,10000.0,50000,5.0,21.19,700000
86.8,4.779735682819383,1196.0,65.85903083700441,0.0725752508361204,5,3333.333333333333,10000,3.0,18.16,630000
47.3,2.0800351802990327,796.0,35.00439753737907,0.0594221105527638,5,2074.0,10370,5.0,22.74,320000
116.3,6.922619047619048,1497.0,89.10714285714285,0.077688710754843,5,7750.0,62000,8.0,16.8,465000
81.83,4.399462365591398,1197.0,64.35483870967741,0.0683625730994152,5,8000.0,40000,5.0,18.6,550000
81.8,3.718181818181818,1197.0,54.40909090909091,0.0683375104427736,5,15000.0,60000,4.0,22.0,445000
138.1,9.864285714285714,2159.5,154.25,0.0639499884232461,7,8403.875,67231,8.0,14.0,705000
67.04,2.1741527485000813,998.0,32.36581806388844,0.0671743486973947,5,8000.0,64000,8.0,30.835,270000
98.6,3.792307692307692,1498.0,57.61538461538461,0.0658210947930574,5,9000.0,63000,7.0,26.0,475000
168.5,13.42629482071713,2159.5,172.07171314741035,0.0780273211391525,7,13333.333333333334,80000,6.0,12.55,1755000
100.0,5.0780771708172905,1497.0,76.01881524713484,0.0668002672010688,5,5500.0,55000,10.0,19.692493169398904,350000
81.83,4.399462365591398,1197.0,64.35483870967741,0.0683625730994152,5,2200.0,11000,5.0,18.6,575000
67.0,2.911777488048674,999.0,43.41590612777053,0.067067067067067,5,4250.0,17000,4.0,23.01,360000
47.3,1.91497975708502,796.0,32.22672064777328,0.0594221105527638,5,6250.0,25000,4.0,24.7,275000
67.0,3.4023117044475844,1198.0,60.83536450639114,0.0559265442404006,7,6670.0,33350,5.0,19.692493169398904,320000
82.0,4.338624338624339,1197.0,63.333333333333336,0.0685045948203842,5,10333.333333333334,62000,6.0,18.9,370000
85.8,4.902857142857143,1298.0,74.17142857142858,0.0661016949152542,5,4916.666666666667,59000,12.0,17.5,275000
117.3,6.741379310344828,1497.0,86.0344827586207,0.0783567134268537,5,12301.857142857143,86113,7.0,17.4,550000
74.02,2.6063380281690143,1248.0,43.94366197183099,0.0593108974358974,5,3333.333333333333,10000,3.0,28.4,750000
67.04,3.2686494392979037,998.0,48.65919063871282,0.0671743486973947,5,15422.833333333334,92537,6.0,20.51,272000
88.5,3.1505873976504093,1248.0,44.428622285510855,0.0709134615384615,5,13822.5,27645,2.0,28.09,951000
67.1,3.2074569789674947,998.0,47.70554493307839,0.0672344689378757,5,5780.25,46242,8.0,20.92,280000
116.3,6.922619047619048,1497.0,89.10714285714285,0.077688710754843,5,8750.0,70000,8.0,16.8,545000
53.26,2.388340807174888,799.0,35.82959641255605,0.0666583229036295,5,6000.0,6000,1.0,22.3,450000
81.83,4.399462365591398,1197.0,64.35483870967741,0.0683625730994152,5,16000.0,64000,4.0,18.6,480000
120.0,7.792207792207792,1997.0,129.67532467532467,0.0600901352028042,7,23250.0,93000,4.0,15.4,1060000
